results/layerId,results/layerName,results/displayFieldName,results/value,results/attributes/OBJECTID,results/attributes/HES AdÄ±,results/attributes/Kurum,results/attributes/AÅŸamasÄ±(seÃ§),results/attributes/Akarsu AdÄ±,results/attributes/SHAPE,results/geometryType,results/geometry/x,results/geometry/y,results/geometry/spatialReference/wkid,results/geometry/spatialReference/latestWkid
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Gana HES,1872,Gana HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Gana Dere,Point,esriGeometryPoint,42.289613206146306,41.36860466185958,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AyÅŸe HES,1917,AyÅŸe HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,ArpalÄ± Dere MenbasÄ±,Point,esriGeometryPoint,42.30963616886135,41.238757686040366,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,HanlÄ± HES,1933,HanlÄ± HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n rapor,HanlÄ± Dere,Point,esriGeometryPoint,42.32014721543293,41.18901536306535,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KavakÃ¶zÃ¼ HES,990,KavakÃ¶zÃ¼ HES,Kamu,"master plan, Ã¶ninceleme",Dicle N.,Point,esriGeometryPoint,42.34873964512158,37.21723724849862,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KarlÄ±tepe HES,1218,KarlÄ±tepe HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,BÃ¼yÃ¼k Dere,Point,esriGeometryPoint,42.3935490172441,38.11508425534975,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,PakÃ¼s HES ,1123,PakÃ¼s HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Åeftelan D.,Point,esriGeometryPoint,42.40297304908336,38.26738521930854,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Alasu HES,1261,Alasu HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Åeftalan,Point,esriGeometryPoint,42.40938608830967,38.29882987070175,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Yumrukaya HES,1135,Yumrukaya HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Kesan D.,Point,esriGeometryPoint,42.54475993312545,38.27486704627926,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Zorova HES,996,Zorova HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Hezil Ã‡.,Point,esriGeometryPoint,42.61163730368306,37.20991750875119,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,YarÄ±mkaya HES,1132,YarÄ±mkaya HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,BahÃ§esaray D.,Point,esriGeometryPoint,42.647692155509034,37.9671964249119,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Cat HES,1748,Cat HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n rapor,Cenkeleksuyu,Point,esriGeometryPoint,42.68760811616441,41.29345668033209,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Hezil I HES,998,Hezil I HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Hezil Ã‡.,Point,esriGeometryPoint,42.70972964812362,37.380105317392506,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Kartal HES,1153,Kartal HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,MÃ¼kÃ¼s Ã‡.,Point,esriGeometryPoint,42.717629096737646,38.00310619864925,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KuruÃ§ay HES,1288,KuruÃ§ay HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,ArvaÅŸ D.,Point,esriGeometryPoint,42.76543440760795,38.09730492602445,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡aykara HES,720,Ã‡aykara HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.27093301985828,40.815953662328944,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AydÄ±ntepe-1 HES,762,AydÄ±ntepe-1 HES,Ã–zel(Yap Ä°ÅŸlet Devret),FZB,Ã‡oruh N.,Point,esriGeometryPoint,40.29529749233221,40.38487244103215,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Bayburt HES,660,Bayburt HES,Kamu,SKHA,Null,Point,esriGeometryPoint,40.30729807312618,40.19265256438251,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Abdalan HES,352,Abdalan HES,Ã–zel(Yap Ä°ÅŸlet Devret),SKHA,Peri Suyu,Point,esriGeometryPoint,40.309387662330856,39.421641291530854,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Kemerkaya HES,1608,Kemerkaya HES,Kamu,BaÅŸvuru,Null,Point,esriGeometryPoint,40.35721935163954,40.73430710246622,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,CuniÅŸ HES,1524,CuniÅŸ HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.357803460396035,40.73120054706082,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,BaÅŸbuÄŸ HES,814,BaÅŸbuÄŸ HES,Kamu,Ã–n Rapor,Null,Point,esriGeometryPoint,40.548727503865564,40.79630356278556,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,RÃ¼zgarlÄ±-I HES,681,RÃ¼zgarlÄ±-I HES,Kamu,Ä°nÅŸaat,Null,Point,esriGeometryPoint,40.56543392021063,40.763910732240845,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KarataÅŸ HES,370,KarataÅŸ HES,Ã–zel(Yap Ä°ÅŸlet Devret),Fizibilite,Peri Ã‡.,Point,esriGeometryPoint,40.57558202719222,39.40583737061144,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AyvasÄ±l HES,699,AyvasÄ±l HES,Kamu,BaÅŸvuru,Null,Point,esriGeometryPoint,40.599133126299144,40.957757555092115,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,RÄ±dvan HES,192,RÄ±dvan HES,Kamu,"master plan, Ã¶ninceleme",GÃ¼mbasur,Point,esriGeometryPoint,40.601438550698354,40.37555937023309,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Alicik HES,1619,Alicik HES,Kamu,BaÅŸvuru,Null,Point,esriGeometryPoint,40.65550951341929,40.94333292545287,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Dicle -3 HES,488,Dicle -3 HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Null,Point,esriGeometryPoint,40.705655379295145,37.82921487008298,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Dicle -3 HES,489,Dicle -3 HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Null,Point,esriGeometryPoint,40.729945287923734,37.82128616358178,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,ArÄ±-I HES,1551,ArÄ±-I HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.77473725815326,40.7107133951864,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,HemÅŸin -2 HES,849,HemÅŸin -2 HES,Kamu,Ã–N BAÅVURU,Null,Point,esriGeometryPoint,40.90348549988449,41.04463921490707,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,BayÄ±r HES,1749,BayÄ±r HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Hanak D.,Point,esriGeometryPoint,42.86296412830057,41.19518773479323,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,NarlÄ± 1 HES,1127,NarlÄ± 1 HES,Kamu,Planlama ve Kati Proje,Ã‡atak D.,Point,esriGeometryPoint,43.010321241328285,37.95087729731495,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KotanlÄ± -2 HES,1771,KotanlÄ± -2 HES,Kamu,proje,Kura N.,Point,esriGeometryPoint,43.02451917855771,41.16260174797102,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Saral 3 HES,1159,Saral 3 HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Sortkin D.,Point,esriGeometryPoint,43.05285520354923,38.05290441390804,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Geldibuldu HES,1116,Geldibuldu HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Sortkin D.,Point,esriGeometryPoint,43.05378449028956,38.0203311696498,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Birinci Kademe OrtakÃ¶y HES,1221,Birinci Kademe OrtakÃ¶y HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,KÃ¶yaltÄ± D.,Point,esriGeometryPoint,43.063309574974156,38.28215529906843,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AkÄ±ncÄ± HES,1770,AkÄ±ncÄ± HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,Kura N.,Point,esriGeometryPoint,43.10185759824794,41.228937156476874,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Saral 4 HES 2,1300,Saral 4 HES 2,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Alakan D.,Point,esriGeometryPoint,43.18487712691683,37.85284635715664,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Narinkale HES,1734,Narinkale HES,Ã–zel(Yap Ä°ÅŸlet),Insa Halinde,Aras N.,Point,esriGeometryPoint,43.20674023267256,40.16728360676722,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Bilgi HES,1110,Bilgi HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Ã‡atak D.,Point,esriGeometryPoint,43.26773158118478,38.09972585253545,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Pelin HES,1129,Pelin HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Ã‡atak Suyu,Point,esriGeometryPoint,43.38316293455877,38.02473781806673,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Emirhan HES,1168,Emirhan HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Dudan D.,Point,esriGeometryPoint,43.42142505861967,37.97858555552145,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Gaziler HES,1778,Gaziler HES,Kamu,isletmede,,Point,esriGeometryPoint,43.44701088303754,40.06563243812838,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡obansuyu HES -3,1265,Ã‡obansuyu HES -3,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Cemikatli D.,Point,esriGeometryPoint,43.5090479002026,37.532864364710385,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Harmantepe HES,1756,Harmantepe HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n rapor,Kars Ã‡.,Point,esriGeometryPoint,43.519507224486816,40.789776432064876,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Norduz HES,1170,Norduz HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Botan Ã‡.,Point,esriGeometryPoint,43.524461612236934,37.92546177293111,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Morgedik HES,1183,Morgedik HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,DeliÃ§ay,Point,esriGeometryPoint,43.54006682946314,39.10537827590942,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ak HES,1340,Ak HES,Kamu,2,Null,Point,esriGeometryPoint,43.65352798434246,39.20142338146451,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Kavuklu HES,1355,Kavuklu HES,Kamu,"master plan, Ã¶ninceleme",AbdalaÄŸa D.,Point,esriGeometryPoint,43.869340942828025,39.19665546086214,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Yenihan HES,1307,Yenihan HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Zap Suyu,Point,esriGeometryPoint,44.00291020266991,37.69730776700295,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,OÄŸulveren HES,1290,OÄŸulveren HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,EsenyamaÃ§ D.,Point,esriGeometryPoint,44.1725270552828,37.7899021332044,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã–zpÄ±nar HES,1223,Ã–zpÄ±nar HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,"Zap Suyu, Derin Dere",Point,esriGeometryPoint,44.304090145239925,38.275369396434016,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,YeÅŸilgÃ¼n HES,1309,YeÅŸilgÃ¼n HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,"Erdemli,Helena,Kayalar,SalÄ±ca",Point,esriGeometryPoint,44.5624904407637,37.2976443174342,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,YeÅŸilgÃ¼n HES,1200,YeÅŸilgÃ¼n HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Åemdinli Ã‡.,Point,esriGeometryPoint,44.562675870938556,37.29733723434576,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Gelinkaya HES,236,Gelinkaya HES,Kamu,"master plan, Ã¶ninceleme",SerÃ§eme D.,Point,esriGeometryPoint,40.90573771273912,40.00699842371712,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡ayÄ±rÃ¶zÃ¼ HES,476,Ã‡ayÄ±rÃ¶zÃ¼ HES,Kamu,"master plan, Ã¶ninceleme",Ã‡apans,Point,esriGeometryPoint,40.92124645586686,40.532551805620855,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Moryayla HES,450,Moryayla HES,Kamu,"master plan, Ã¶ninceleme",Madur,Point,esriGeometryPoint,40.990903987998614,40.556589645238546,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡ayÃ¶nÃ¼ HES,498,Ã‡ayÃ¶nÃ¼ HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Askar Ã‡.,Point,esriGeometryPoint,41.080597903540564,38.568505454864344,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Kulp 4 HES,940,Kulp 4 HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.164515704568146,38.61662405201353,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Mengel HES,1315,Mengel HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Mengel D.,Point,esriGeometryPoint,41.17172989554495,39.29378930606,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Batman HES,979,Batman HES,Kamu,isletmede,Batman Ã‡.,Point,esriGeometryPoint,41.200824231547,38.162085382510604,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Metin HES,137,Metin HES,Ã–zel(Yap Ä°ÅŸlet),FZB,Null,Point,esriGeometryPoint,41.22259136621975,38.36512270318332,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Bayraktar I HES,439,Bayraktar I HES,Kamu,"master plan, Ã¶ninceleme",KatÄ±klÄ±,Point,esriGeometryPoint,41.23984096072026,40.442394224189094,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Garzan 4 Regulatoru Ve HES,967,Garzan 4 Regulatoru Ve HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.34110257499317,37.918085622192244,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Damla HES-3,1926,Damla HES-3,Ã–zel(Yap Ä°ÅŸlet),SKHA,Zamevan Ã‡.,Point,esriGeometryPoint,41.34146000481375,40.865857869284035,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Derecik HES,861,Derecik HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.34461855992436,41.31765628749851,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,TaÅŸdibi HES,827,TaÅŸdibi HES,Kamu,Ã–n BaÅŸvuru,Null,Point,esriGeometryPoint,41.36941509751273,41.13850192275488,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,YayÄ±klÄ± HES,1133,YayÄ±klÄ± HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,KÃ¶ÅŸgar D.,Point,esriGeometryPoint,41.39347648089155,39.24071845998931,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Bilgin HES,1902,Bilgin HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Hopisor Dere,Point,esriGeometryPoint,41.398932446684675,40.71041183676437,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KasÄ±r Baraji Ve HES,934,KasÄ±r Baraji Ve HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.42092527000942,38.34795339290705,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Elif 3 HES,181,Elif 3 HES,Kamu,"master plan, Ã¶ninceleme",AÅŸaÄŸÄ±Ã‡.r D.,Point,esriGeometryPoint,41.45019270394257,40.39484821463775,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,GÃ¼neÅŸli HES,855,GÃ¼neÅŸli HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.4606452371015,41.38860543922237,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,BaÄŸbaÅŸÄ± HES,445,BaÄŸbaÅŸÄ± HES,Kamu,"master plan, Ã¶ninceleme",KatÄ±klÄ±,Point,esriGeometryPoint,41.498100228161356,40.49475536587434,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Tortum Reg. Ve HES,217,Tortum Reg. Ve HES,Kamu,"master plan, Ã¶ninceleme",Tortum Ã‡.,Point,esriGeometryPoint,41.50658813817664,40.488700608468704,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Garzan -2 Regulatoru Ve HES,963,Garzan -2 Regulatoru Ve HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.51170810803051,38.112791374149566,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KemalpaÅŸa HES,856,KemalpaÅŸa HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.51379516895285,41.46449889975822,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Garzan 2 Regulatoru Ve HES,141,Garzan 2 Regulatoru Ve HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.514305117313796,38.11072706161638,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ä°kizkavak HES,1830,Ä°kizkavak HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,Barhal Ã‡.,Point,esriGeometryPoint,41.52427178719683,40.89206246513702,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Osmaniye HES,1911,Osmaniye HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Karaosmaniye Dere,Point,esriGeometryPoint,41.524759393645844,41.47534435272168,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡akÄ±rlar HES,1827,Ã‡akÄ±rlar HES,Ã–zel(Yap Ä°ÅŸlet),Lisans,Kabaca Dere,Point,esriGeometryPoint,41.54654258509948,41.17737287378004,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ä°lhan HES,1887,Ä°lhan HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,BalÄ±klÄ± Dere,Point,esriGeometryPoint,41.57071449809157,41.38304771056081,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Erenler HES,1853,Erenler HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,Deviskel Dere,Point,esriGeometryPoint,41.78060233559149,41.26049979552635,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,NazlÄ± HES,1807,NazlÄ± HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Kirazalan Dere,Point,esriGeometryPoint,41.80493034561872,40.91988219054505,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡ermik HES,1888,Ã‡ermik HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Ã‡ermik Dere,Point,esriGeometryPoint,41.88043741255556,41.3186478049356,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Demirci HES,1891,Demirci HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,DemirkapÄ± Dere,Point,esriGeometryPoint,41.96199453792394,41.42834228880094,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Botan,974,Botan,Kamu,Null,Null,Point,esriGeometryPoint,41.977808221006775,37.90540851612768,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ardanuc I HES,1765,Ardanuc I HES,Kamu,"master plan, Ã¶ninceleme",KÃ¶prÃ¼ler D.,Point,esriGeometryPoint,42.03610981126296,41.13409900237079,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡engelli HES,449,Ã‡engelli HES,Kamu,"master plan, Ã¶ninceleme",Oltu D.,Point,esriGeometryPoint,42.05794596472895,40.585032467504504,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,ArdanuÃ§-5 HES,1802,ArdanuÃ§-5 HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,AydÄ±n Dere,Point,esriGeometryPoint,42.09212077746433,41.10573160130578,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,CÃ¼neyt HES-1,1858,CÃ¼neyt HES-1,Ã–zel(Yap Ä°ÅŸlet),SKHA,Papart Dere,Point,esriGeometryPoint,42.133396351129804,41.47655484460814,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,TuzlakÃ¶y-Serge HES,167,TuzlakÃ¶y-Serge HES,Kamu,"master plan, Ã¶ninceleme",Oltu(Penek) D.,Point,esriGeometryPoint,42.195770420319576,40.66807821561,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡iftepÄ±nar HES,1228,Ã‡iftepÄ±nar HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Kocasu Ã‡.,Point,esriGeometryPoint,42.23336980614641,39.37068866237274,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ulusal I HES,1239,Ulusal I HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,CemileleÄŸi D.,Point,esriGeometryPoint,42.27114868610285,38.15309863746341,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Akbudak HES,1798,Akbudak HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Mansurat Dere,Point,esriGeometryPoint,42.359591601262345,41.264601556331975,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DeÄŸirmendere HES,1799,DeÄŸirmendere HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,DeÄŸirmen Dere,Point,esriGeometryPoint,42.44018481442655,41.2603307862011,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Uludere HES,1357,Uludere HES,Kamu,"master plan, Ã¶ninceleme",Uludere,Point,esriGeometryPoint,42.532383992238294,38.78212788979155,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ä°ncili HES,1284,Ä°ncili HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Ahkis BÃ¼yÃ¼k Dere,Point,esriGeometryPoint,42.54648621600625,38.26675494104703,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,BalcÄ±lar HES,995,BalcÄ±lar HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,ÅeyhdeÄŸirmeni D.,Point,esriGeometryPoint,42.57216438572984,37.942844545220716,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,TuÄŸba HES,993,TuÄŸba HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Avgindik D.,Point,esriGeometryPoint,42.66346844652504,37.58062495249275,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Keskin HES,984,Keskin HES,Kamu,"master plan, Ã¶ninceleme",Botan Ã‡.,Point,esriGeometryPoint,42.71177380152702,37.95551409910621,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Sogut -2 HES,1772,Sogut -2 HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Zaraphane,Point,esriGeometryPoint,42.779240571902164,40.058999386943775,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,GÃ¼neÅŸli-2 HES,761,GÃ¼neÅŸli-2 HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.28264855320277,40.84296924437351,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Nursu HES,818,Nursu HES,Kamu,Ã–n BaÅŸvuru,Null,Point,esriGeometryPoint,40.28922573076502,40.818385620863324,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,PÄ±naraltÄ± HES,1563,PÄ±naraltÄ± HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.39584114350656,40.96159932042315,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,GÃ¶ksel I-Ia HES,780,GÃ¶ksel I-Ia HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.42493588922497,40.72219403372401,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,BilaloÄŸlu HES,293,BilaloÄŸlu HES,Ã–zel(Yap Ä°ÅŸlet Devret),SKHA,Gayt  BarajÄ± SavaklarÄ±ndan,Point,esriGeometryPoint,40.452230486895,38.911610808286625,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,GÃ¼neyce HES,1607,GÃ¼neyce HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.47499378446644,40.83954272552979,4326,4326
